gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,costat,ggroup,gind,gsector,gsubind
032587,20211231,2021,INDL,C,D,STD,RPSB.,RBC PH&N SHT TRM CDN BD ETF,CAD,,A,,,,
032588,20211231,2021,INDL,C,D,STD,RUSB.,RBC SHORT TERM US CRP BD ETF,CAD,,A,,,,
032600,20211231,2021,INDL,C,D,STD,CBTX,CBTX INC,USD,4486.0010,A,4010,401010,40,40101015
032600,20211231,2021,FS,C,D,STD,CBTX,CBTX INC,USD,4486.0010,A,4010,401010,40,40101015
032608,20211231,2021,INDL,C,D,STD,OSW,ONESPAWORLD HOLDINGS LTD,USD,688.8680,A,2530,253020,25,25302020
032610,20210930,2021,INDL,C,D,STD,AQUA,EVOQUA WATER TECH,USD,1868.8910,A,2010,201060,20,20106020
032616,20211231,2021,INDL,C,D,STD,LIFE.,EVOLVE GBL HTHCR ENH YLD FD,CAD,,A,,,,
032619,20211231,2021,INDL,C,D,STD,MBIN,MERCHANTS BANCORP,USD,11278.6380,A,4010,401020,40,40102010
032619,20211231,2021,FS,C,D,STD,MBIN,MERCHANTS BANCORP,USD,11278.6380,A,4010,401020,40,40102010
032625,20211231,2021,INDL,C,D,STD,FINV,FINVOLUTION GROUP -ADR,USD,2855.3800,A,4020,402020,40,40202010
032626,20211231,2021,INDL,C,D,STD,USHY,ISHARES BR USD H Y CR BD ETF,USD,,A,,,,
032627,20211231,2021,INDL,C,D,STD,CEY,VICTORYSHRS EM MKT H DIV ETF,USD,,A,,,,
032628,20211231,2021,INDL,C,D,STD,UEVM,USAA EMRG MKTS VAL BL ETF,USD,,A,,,,
032629,20211231,2021,INDL,C,D,STD,USTB,USAA CORE SHRT TERM BOND ETF,USD,,A,,,,
032630,20211231,2021,INDL,C,D,STD,ULVM,USAA MSCI US VAL MMT BLN ETF,USD,,A,,,,
032631,20211231,2021,INDL,C,D,STD,UIVM,USAA INT VAL MMNTM BLND ETF,USD,,A,,,,
032632,20211231,2021,INDL,C,D,STD,USVM,USAA SML CP VAL MMTM BLN ETF,USD,,A,,,,
032633,20211231,2021,INDL,C,D,STD,UITB,USAA CORE INTRMD TERM BD ETF,USD,,A,,,,
032638,20211231,2021,INDL,C,D,STD,ACMR,ACM RESEARCH INC,USD,1052.1790,A,4530,453010,45,45301010
032641,20211231,2021,INDL,C,D,STD,SAIL,SAILPOINT TECHNO HLDG,USD,1159.8400,A,4510,451030,45,45103020
032649,20211231,2021,INDL,C,D,STD,BIBL,INSPIRE 100 ESG ETF,USD,,A,,,,
032652,20211231,2021,INDL,C,D,STD,GSUS,GOLDMAN SACHS MARKETB EQUITY,USD,,A,,,,
032653,20211231,2021,INDL,C,D,STD,DIVB,ISHRS US DIV AND BUYBACK ETF,USD,,A,,,,
032655,20211231,2021,INDL,C,D,STD,MIND.,HORIZONS ACTIV AI GBL EQ ETF,CAD,,A,,,,
032656,20211231,2021,INDL,C,D,STD,FFSG,FORMULAFOLIOS SMRT GRWTH ETF,USD,,A,,,,
032658,20211231,2021,INDL,C,D,STD,FFTG,FORMULAFOLIOS TCL GWTH ETF,USD,,A,,,,
032660,20211231,2021,INDL,C,D,STD,YPS,ARROW REVERSE CAP 500 ETF,USD,,A,,,,
032668,20211231,2021,INDL,C,D,STD,FMHI,FIRST TRUST MPL HIGH INC ETF,USD,,A,,,,
032669,20211231,2021,INDL,C,D,STD,SDVY,FIRST TRST SMID CAP RSNG ETF,USD,,A,,,,
032670,20211231,2021,INDL,C,D,STD,STZHF,STELCO HOLDINGS INC,CAD,3237.0000,A,1510,151040,15,15104050
032680,20211231,2021,INDL,C,D,STD,HFRO,HIGHLAND INCOME FUND,USD,,A,,,,
032681,20211231,2021,INDL,C,D,STD,FLJH,FRANKLIN FTSE JAPAN HDGD ETF,USD,,A,,,,
032685,20210731,2021,INDL,C,D,STD,KONEF,WELLBEING DGTL SCIENCES INC,CAD,21.9210,A,3510,351020,35,35102015
032688,20210731,2021,INDL,C,D,STD,SFIX,STITCH FIX INC,USD,819.1490,A,2550,255020,25,25502020
032689,20211231,2021,INDL,C,D,STD,INOC.,HRZNS INOVSTR CND EQ IDX ETF,CAD,,A,,,,
032690,20211231,2021,INDL,C,D,STD,ENTR,ERSHARES ENTREPRENEURS ETF,USD,,A,,,,
032692,20211231,2021,INDL,C,D,STD,OMFL,INVESCO RUSSELL 1000 D M ETF,USD,,A,,,,
032694,20211231,2021,INDL,C,D,STD,VTC,VANGUARD TOTAL CORP BOND ETF,USD,,A,,,,
032698,20211231,2021,INDL,C,D,STD,SBT,STERLING BANCORP INC,USD,2873.5720,A,4010,401020,40,40102010
032698,20211231,2021,FS,C,D,STD,SBT,STERLING BANCORP INC,USD,2873.5720,A,4010,401020,40,40102010
032699,20211231,2021,INDL,C,D,STD,OMFS,INVESCO RUSSELL 2000 D M ETF,USD,,A,,,,
032715,20211231,2021,INDL,C,D,STD,ARCT,ARCTURUS THERAPETCS HOLD INC,USD,392.8140,A,3520,352010,35,35201010
032720,20211231,2021,INDL,C,D,STD,PILL,DIREXON PHRM MED BULL 3X ETF,USD,,A,,,,
032724,20211231,2021,INDL,C,D,STD,EMTY,PRSHRS DCL OF THE RT STR ETF,USD,,A,,,,
032725,20211231,2021,INDL,C,D,STD,CLIX,PRSHRS LG ONL/SHRT STRS ETF,USD,,A,,,,
032742,20211231,2021,INDL,C,D,STD,MCSB.,MCKNZIE CND SH TR FX INC ETF,CAD,,A,,,,
032743,20211231,2021,INDL,C,D,STD,MIVG.,MACKENZIE IVY GLB EQTY ETF,CAD,,A,,,,
032744,20211231,2021,INDL,C,D,STD,MPCF.,MACKENZIE PTF COMPLETION ETF,CAD,,A,,,,
032749,20211231,2021,INDL,C,D,STD,ENTX,ENTERA BIO LTD,USD,25.9870,A,3520,352010,35,35201010
032750,20211231,2021,INDL,C,D,STD,LX,LEXINFINTECH HLDG -ADR,USD,3309.9550,A,4020,402020,40,40202010
032751,20211231,2021,INDL,C,D,STD,ILPT,INDSTRL LGST PRPT TRST,USD,1908.5580,A,6010,601010,60,60101020
032755,20211231,2021,INDL,C,D,STD,MCSM.,MNLF MLFC CD SMID CP IDX ETF,CAD,,A,,,,
032756,20211231,2021,INDL,C,D,STD,MUSC.,MNLF MLTFC US SM CP IDX ETF,CAD,,A,,,,
032763,20211231,2021,INDL,C,D,STD,LBC,LUTHER BURBANK CORP,USD,7179.9570,A,4010,401020,40,40102010
032763,20211231,2021,FS,C,D,STD,LBC,LUTHER BURBANK CORP,USD,7179.9570,A,4010,401020,40,40102010
032764,20211231,2021,INDL,C,D,STD,RBTTF,HRZNS ROBTCS & ATMTN IDX ETF,CAD,,A,,,,
032765,20211231,2021,INDL,C,D,STD,SPDV,AAM S&P 500 HIGH DIV VAL ETF,USD,,A,,,,
032766,20211231,2021,INDL,C,D,STD,EEMD,AAM S&P EMRG MRKT HI DIV ETF,USD,,A,,,,
032767,20211231,2021,INDL,C,D,STD,EQH,EQUITABLE HOLDINGS INC,USD,292262.0000,A,4020,402010,40,40201020
032771,20211231,2021,INDL,C,D,STD,WSC,WILLSCOT MOBILE MINI HOLDING,USD,5773.5990,A,2010,201030,20,20103010
032772,20211231,2021,INDL,C,D,STD,IHTA,INVESCO HIGH INCOME FUND,USD,,A,,,,
032775,20211231,2021,INDL,C,D,STD,DNLI,DENALI THERAPEUTCS INC,USD,1404.1620,A,3520,352010,35,35201010
032777,20211231,2021,INDL,C,D,STD,RATE.,ARROW EC INCOME ADV ALT FUND,CAD,,A,,,,
032786,20211231,2021,INDL,C,D,STD,IZRL,ARK IRL INNVTIVE TCHNLGY ETF,USD,,A,,,,
032792,20211231,2021,INDL,C,D,STD,QTRX,QUANTERIX CORP,USD,501.5270,A,3520,352030,35,35203010
032799,20211231,2021,INDL,C,D,STD,NOPMF,NEO PERFORMANCE MATERLAS INC,USD,594.0820,A,1510,151010,15,15101050
032809,20211231,2021,INDL,C,D,STD,AMEH,APOLLO MEDICAL HOLDING INC,USD,852.3630,A,3510,351020,35,35102015
032813,20211231,2021,INDL,C,D,STD,PWS,PACER WEALTH SHIELD ETF,USD,,A,,,,
032819,20210630,2021,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,93.8450,A,2520,252030,25,25203010
032820,20211231,2021,INDL,C,D,STD,VICE,ADVISORSHARES VICE ETF,USD,,A,,,,
032821,20211231,2021,INDL,C,D,STD,CLRG,IQ CHAIKIN US LARGE CAP ETF,USD,,A,,,,
032822,20210930,2021,INDL,C,D,STD,FAMI,FARMMI INC,USD,165.6870,A,3020,302020,30,30202030
032838,20211231,2021,INDL,C,D,STD,USAI,PACER AMERICAN ENRGY IND ETF,USD,,A,,,,
032845,20211231,2021,INDL,C,D,STD,HMOP,HARTFORD MUNICIPAL OPPS ETF,USD,,A,,,,
032855,20210930,2021,INDL,C,D,STD,AVYA,AVAYA HLDGS CORP,USD,5985.0000,A,4510,451030,45,45103010
032860,20211231,2021,INDL,C,D,STD,VMD,VIEMED HEALTHCARE,USD,117.9620,A,3510,351020,35,35102015
032861,20211231,2021,INDL,C,D,STD,EYEN,EYENOVIA INC,USD,31.6590,A,3520,352020,35,35202010
032881,20211231,2021,INDL,C,D,STD,SIMS,SPDR KENSHO INTLGNT STRC ETF,USD,,A,,,,
032882,20211231,2021,INDL,C,D,STD,FITE,SPDR KENSHO FUTR SECURTY ETF,USD,,A,,,,
032883,20211231,2021,INDL,C,D,STD,HAIL,SPDR KENSHO SMART MOBLTY ETF,USD,,A,,,,
032886,20211231,2021,INDL,C,D,STD,GTES,GATES INDUSTRIAL CORP PLC,USD,7533.0000,A,2010,201060,20,20106020
032888,20211231,2021,INDL,C,D,STD,LSST,NTXS LMS SYLS SH DUR INC ETF,USD,,A,,,,
032890,20211231,2021,INDL,C,D,STD,DTEC,ALPS DISRUPTIVE TECHNLG ETF,USD,,A,,,,
032891,20211231,2021,INDL,C,D,STD,DWCR,ARROW DWA COUNTRY ROTATN ETF,USD,,A,,,,
032892,20211231,2021,INDL,C,D,STD,WLDR,AFFINITY WRLD LDRS EQTY ETF,USD,,A,,,,
032908,20211231,2021,INDL,C,D,STD,RCKT,ROCKET PHARMACEUTICALS INC,USD,497.0200,A,3520,352010,35,35201010
032919,20211231,2021,INDL,C,D,STD,EOLS,EVOLUS INC,USD,257.4830,A,3520,352020,35,35202010
032922,20210930,2021,INDL,C,D,STD,AUXXF,ALLEGIANT GOLD LTD,CAD,29.7010,A,1510,151040,15,15104030
032924,20211231,2021,INDL,C,D,STD,SHYL,XTRCKRS SHRT DURTN HG ETF,USD,,A,,,,
032927,20211231,2021,INDL,C,D,STD,HYDW,XTRACKERS LOW BETA HIGH YIEL,USD,,A,,,,
032928,20211231,2021,INDL,C,D,STD,HYUP,XTRACKERS HGH BT HGH ETF,USD,,A,,,,
032930,20211231,2021,INDL,C,D,STD,ADT,ADT INC,USD,16894.3510,A,2020,202010,20,20201080
032934,20211231,2021,INDL,C,D,STD,PLTM,GRANITESHRS PLTNM TRST ETF,USD,,A,,,,
032935,20211231,2021,INDL,C,D,STD,CDLX,CARDLYTICS INC,USD,1263.7970,A,5020,502010,50,50201010
032936,20211231,2021,INDL,C,D,STD,ZEPP,ZEPP HEALTH CORP -ADS,USD,957.9830,A,4520,452030,45,45203010
032938,20211231,2021,INDL,C,D,STD,WHD,CACTUS INC,USD,982.0780,A,1010,101010,10,10101020
032943,20211231,2021,INDL,C,D,STD,KORP,AMERICAN CENTRY DIV CORP ETF,USD,,A,,,,
032944,20211231,2021,INDL,C,D,STD,VALQ,AMRCN CNTRY STOXX US VAL ETF,USD,,A,,,,
032945,20211231,2021,INDL,C,D,STD,FIVA,FIDELITY INT VLU FCTR ETF,USD,,A,,,,
032952,20211231,2021,INDL,C,D,STD,BLOK,AMPLIFY TRNSFRMTNL DT SH ETF,USD,,A,,,,
032953,20211231,2021,INDL,C,D,STD,BLCN,SIREN NASDAQ NEXGEN ECON ETF,USD,,A,,,,
032954,20211231,2021,INDL,C,D,STD,HNDL,NASDAQ 7HANDL INDEX ETF,USD,,A,,,,
032964,20211231,2021,INDL,C,D,STD,FIDI,FIDELITY INTL HGH DIV ETF,USD,,A,,,,
032980,20211231,2021,INDL,C,D,STD,COLD,AMERICOLD REALTY TRUST,USD,8216.1970,A,6010,601010,60,60101020
032982,20211231,2021,INDL,C,D,STD,KARS,KRANESHARES ELT VHL AND FTR,USD,,A,,,,
032984,20210930,2021,INDL,C,D,STD,NBSE,NEUBASE THERAPEUTICS INC,USD,64.1680,A,3520,352010,35,35201010
033003,20211231,2021,INDL,C,D,STD,QEBH.,MACKENZIE EM MKTS BOND INDEX,CAD,,A,,,,
033004,20211231,2021,INDL,C,D,STD,QDX.,MACKENZIE INTRNTNL EQ IN ETF,CAD,,A,,,,
033005,20211231,2021,INDL,C,D,STD,QCE.,MACKNZ CN LRG CAP EQ IND ETF,CAD,,A,,,,
033006,20211231,2021,INDL,C,D,STD,QUU.,MACKENZIE US LRG CP EQTY ETF,CAD,,A,,,,
033007,20211231,2021,INDL,C,D,STD,QCN.,MACKENZIE CAN EQTY IND ETF,CAD,,A,,,,
033008,20211231,2021,INDL,C,D,STD,QHY.,MACKNZ US HGH YLD BND IN ETF,CAD,,A,,,,
033010,20211231,2021,INDL,C,D,STD,LEGR,FRST TRST INDX INVTV TRNS PR,USD,,A,,,,
033026,20211231,2021,INDL,C,D,STD,FLBA.,FRANKLIN LIBERTY CR BLNC ETF,CAD,,A,,,,
033027,20211231,2021,INDL,C,D,STD,FLEM.,FRANKL LBRTQT EMRG MR IN ETF,CAD,,A,,,,
033028,20211231,2021,INDL,C,D,STD,FLGD.,FRANKL LIB GLOBL DVNT IN ETF,CAD,,A,,,,
033032,20211231,2021,INDL,C,D,STD,QDXH.,MACKENZIE INTRNATL EQTY ETF,CAD,,A,,,,
033033,20211231,2021,INDL,C,D,STD,QAH.,MACKENZI US LRG CP EQTY ETF,CAD,,A,,,,
033034,20211231,2021,INDL,C,D,STD,QSB.,MACKENZ CAN SHRT TRM BND ETF,CAD,,A,,,,
033035,20211231,2021,INDL,C,D,STD,QUIG.,MACKENZ US INVST GRD CRP BND,CAD,,A,,,,
033036,20211231,2021,INDL,C,D,STD,QBB.,MACKENZIE CAN AGRT BND ETF,CAD,,A,,,,
033037,20210731,2021,INDL,C,D,STD,ZS,ZSCALER INC,USD,2257.6310,A,4510,451030,45,45103020
033040,20211231,2021,INDL,C,D,STD,JPMB,JP MORGAN USD EMRNG MKT ETF,USD,,A,,,,
033041,20211231,2021,INDL,C,D,STD,KOIN,INNOVATION SHR NXTGN PRT ETF,USD,,A,,,,
033042,20211231,2021,INDL,C,D,STD,TMFC,MOTLEY FOOL 100 INDEX ETF,USD,,A,,,,
033048,20211231,2021,INDL,C,D,STD,NMTR,9 METERS BIOPHARMA INC,USD,50.1740,A,3520,352020,35,35202010
033056,20211231,2021,INDL,C,D,STD,CLBK,COLUMBIA FINANCIAL INC,USD,9224.0970,A,4010,401020,40,40102010
033056,20211231,2021,FS,C,D,STD,CLBK,COLUMBIA FINANCIAL INC,USD,9224.0970,A,4010,401020,40,40102010
033060,20211231,2021,INDL,C,D,STD,IDIV,US EQ CMLTV DVDN FND SR 2027,USD,,A,,,,
033061,20211231,2021,INDL,C,D,STD,VBAL.,VANGUARD BAL ETF PRFLIO UNIT,CAD,,A,,,,
033062,20211231,2021,INDL,C,D,STD,VGRO.,VANGUARD GROW ETF PRTFL UNIT,CAD,,A,,,,
033063,20211231,2021,INDL,C,D,STD,VCNS.,VANGUARD CNSRV ETF PORT UNIT,CAD,,A,,,,
033066,20211231,2021,INDL,C,D,STD,BRSP,BRIGHTSPIRE CAPITAL INC,USD,5638.3690,A,4020,402040,40,40204010
033068,20211231,2021,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,642.4700,A,2520,252010,25,25201020
033072,20211231,2021,INDL,C,D,STD,FLSW,FRANKLN FTS SWTZRLND ETF,USD,,A,,,,
033077,20211231,2021,INDL,C,D,STD,HUBL.,HARVEST US BNK LDRS INCM ETF,CAD,,A,,,,
033083,20211231,2021,INDL,C,D,STD,BKKCF,BLOCKCHN TEHNLGS ETF,CAD,,A,,,,
033087,20211231,2021,INDL,C,D,STD,FLAX,FRANKLIN FT ASIA EX JPN ETF,USD,,A,,,,
033088,20211231,2021,INDL,C,D,STD,FLRU,FRANKLIN FTSE RUSSIA ETF,USD,,A,,,,
033089,20211231,2021,INDL,C,D,STD,FLIN,FRANKLIN FTSE INDIA ETF,USD,,A,,,,
033091,20211231,2021,INDL,C,D,STD,EKAR,IDEANOMICS NEXTGEN VEH & TEC,USD,,A,,,,
033114,20211231,2021,INDL,C,D,STD,VXRT,VAXART INC,USD,221.1680,A,3520,352010,35,35201010
033117,20211231,2021,INDL,C,D,STD,VFMO,VANGURD U.S. MNTUM FCT ETF,USD,,A,,,,
033118,20211231,2021,INDL,C,D,STD,VFVA,VANGURD U.S. VLU FCTR ETF,USD,,A,,,,
033119,20211231,2021,INDL,C,D,STD,VFLQ,VANGURD U.S. LQUDTY FCT,USD,,A,,,,
033120,20211231,2021,INDL,C,D,STD,VFMF,VANGURD U.S. MULTFCTR ETF,USD,,A,,,,
033121,20211231,2021,INDL,C,D,STD,VFMV,VANGURD U.S. MIN VLTY ETF,USD,,A,,,,
033122,20211231,2021,INDL,C,D,STD,VFQY,VANGURD U.S. QULTY FCTR ETF,USD,,A,,,,
033131,20211231,2021,INDL,C,D,STD,BWB,BRIDGEWATER BANCSHARES,USD,3477.6590,A,4010,401020,40,40102010
033131,20211231,2021,FS,C,D,STD,BWB,BRIDGEWATER BANCSHARES,USD,3477.6590,A,4010,401020,40,40102010
033133,20211231,2021,INDL,C,D,STD,RCUS,ARCUS BIOSCIENCES INC,USD,1591.8980,A,3520,352010,35,35201010
033141,20211231,2021,INDL,C,D,STD,BGC.,BRISTOL GATE CNCNTRTD CAN EQ,CAD,,A,,,,
033142,20211231,2021,INDL,C,D,STD,BGU.,BRISTOL GATE CNCNTRTD US EQ,CAD,,A,,,,
033145,20211231,2021,INDL,C,D,STD,ROBT,FRST TRST NSDQ ARTFCL INT RB,USD,,A,,,,
033149,20211231,2021,INDL,C,D,STD,VSL,VOLSHARES LARGE CAP,USD,,A,,,,
033152,20211231,2021,INDL,C,D,STD,DBX,DROPBOX INC,USD,3091.3000,A,4510,451030,45,45103010
033155,20210630,2021,INDL,C,D,STD,ENOB,ENOCHIAN BIOSCIENCES INC,USD,189.6050,A,3520,352010,35,35201010
033159,20210630,2021,INDL,C,D,STD,IBEX,IBEX LTD,USD,274.2870,A,4510,451020,45,45102020
033175,20211231,2021,INDL,C,D,STD,SPOT,SPOTIFY TECHNOLOGY SA,USD,8154.6250,A,5020,502020,50,50202010
033179,20211231,2021,INDL,C,D,STD,DINT,DAVIS SELECT INTRNTNL ETF,USD,,A,,,,
033184,20210731,2021,INDL,C,D,STD,RFL,RAFAEL HOLDINGS INC,USD,154.0550,A,6010,601020,60,60102020
033186,20211231,2021,INDL,C,D,STD,BILI,BILIBILI INC,USD,8194.2350,A,5020,502020,50,50202020
033198,20211231,2021,INDL,C,D,STD,ZCB.,BMO CORPORATE BOND INDEX ETF,CAD,,A,,,,
033199,20211231,2021,INDL,C,D,STD,ZSB.,BMO SHORT TERM BOND INDX ETF,CAD,,A,,,,
033203,20211231,2021,INDL,C,D,STD,ZGB.,BMO GOVERNMENT BND INDX ETF,CAD,,A,,,,
033204,20211231,2021,INDL,C,D,STD,ZWP.,BMO ERP HGH DVDN CVRD CL ETF,CAD,,A,,,,
033205,20211231,2021,INDL,C,D,STD,ZWS.,BMO US HG DVDN CV HDG CD ETF,CAD,,A,,,,
033227,20211231,2021,INDL,C,D,STD,HLTRF,HLS THERAPEUTICS INC,USD,275.9050,A,3510,351020,35,35102010
033232,20220131,2021,INDL,C,D,STD,ZUO,ZUORA INC,USD,441.2520,A,4510,451030,45,45103020
033233,20211231,2021,INDL,C,D,STD,RDVT,RED VIOLET INC,USD,74.3760,A,2020,202020,20,20202020
033243,20211231,2021,INDL,C,D,STD,WH,WYNDHAM HOTELS & RESRTS,USD,4269.0000,A,2530,253010,25,25301020
033251,20211231,2021,INDL,C,D,STD,BDRY,BREAKWAVE DRY BLK SHPPNG ETF,USD,,A,,,,
033252,20211231,2021,INDL,C,D,STD,IBMM,ISHRS IBND DC 2024 TR MN BND,USD,,A,,,,
033256,20211231,2021,INDL,C,D,STD,IETC,ISHARES ELVD U.S. TCNL ETF,USD,,A,,,,
033257,20211231,2021,INDL,C,D,STD,BLCK.,FRST TRS IND IN TRN & PR ETF,CAD,,A,,,,
033259,20211231,2021,INDL,C,D,STD,IEHS,ISHR ELV U.S. HLTC STPL ETF,USD,,A,,,,
033260,20211231,2021,INDL,C,D,STD,IECS,ISHRS EVLVD US CNSM STPL ETF,USD,,A,,,,
033261,20211231,2021,INDL,C,D,STD,IEME,ISHRS EVL U.S. MD & ENT ETF,USD,,A,,,,
033263,20211231,2021,INDL,C,D,STD,IEFN,ISHARS EVLVD U.S. FNCL ETF,USD,,A,,,,
033264,20211231,2021,INDL,C,D,STD,IEIH,ISHARS EVL U.S. INVT ETF,USD,,A,,,,
033271,20211231,2021,INDL,C,D,STD,KNG,FT CBOE VEST S&P 500 DIV ETF,USD,,A,,,,
033272,20211231,2021,INDL,C,D,STD,LEVL,LEVEL ONE BANCORP INC,USD,2515.8690,A,4010,401010,40,40101015
033272,20211231,2021,FS,C,D,STD,LEVL,LEVEL ONE BANCORP INC,USD,2515.8690,A,4010,401010,40,40101015
033274,20211231,2021,INDL,C,D,STD,SURF,SURFACE ONCOLOGY INC,USD,190.8470,A,3520,352010,35,35201010
033275,20220131,2021,INDL,C,D,STD,SMAR,SMARTSHEET INC,USD,1002.8320,A,4510,451030,45,45103010
033278,20211231,2021,INDL,C,D,STD,DXV.,DYNAMIC ACTV INVT GR FLT ETF,CAD,,A,,,,
033280,20211231,2021,INDL,C,D,STD,ALEAF,ALEAFIA HEALTH INC,CAD,97.3540,A,3510,351020,35,35102020
033285,20210731,2021,INDL,C,D,STD,CHXMF,TROILUS GOLD CORP,CAD,66.1500,A,1510,151040,15,15104030
033290,20211231,2021,INDL,C,D,STD,SYLD.,PURPOSE STRTGC YLD FUND ETF,CAD,,A,,,,
033292,20211231,2021,INDL,C,D,STD,PRMAF,PURPOSE MLTASST INCME FD ETF,CAD,,A,,,,
033293,20211231,2021,INDL,C,D,STD,PINV.,PURPOSE GLBL INVTS FD ETF,CAD,,A,,,,
033301,20220131,2021,INDL,C,D,STD,DOCU,DOCUSIGN INC,USD,2541.2650,A,4510,451030,45,45103010
033306,20211231,2021,INDL,C,D,STD,IFRA,ISHARES US INFRASTRUCTURE,USD,,A,,,,
033307,20211231,2021,INDL,C,D,STD,CMDY,ISHRS BLMBRG RL SLT CMDT ETF,USD,,A,,,,
033308,20211231,2021,INDL,C,D,STD,QARP,XTRCKRS RSSL 1000 US QA ETF,USD,,A,,,,
033309,20211231,2021,INDL,C,D,STD,PULS,PGIM ETF TRUST,USD,,A,,,,
033316,20211231,2021,INDL,C,D,STD,STXB,SPRT OF TXS BNCSR INC,USD,3266.0380,A,4010,401010,40,40101015
033316,20211231,2021,FS,C,D,STD,STXB,SPRT OF TXS BNCSR INC,USD,3266.0380,A,4010,401010,40,40101015
033318,20211231,2021,INDL,C,D,STD,RAAX,VANECK VECTORS RA ALLOC  ETF,USD,,A,,,,
033325,20211231,2021,INDL,C,D,STD,ESML,ISHARES ESG AWRE MSC USA SM,USD,,A,,,,
033326,20211231,2021,INDL,C,D,STD,CHX,CHAMPIONX CORP,USD,3534.7010,A,1010,101010,10,10101020
033331,20211231,2021,INDL,C,D,STD,FLTW,FRANKLIN FTSE TAIWAN ETF,USD,,A,,,,
033332,20211231,2021,INDL,C,D,STD,FLFR,FRANKLIN FTSE FRANCE ETF,USD,,A,,,,
033333,20211231,2021,INDL,C,D,STD,FLBR,FRANKLIN FTSE BRAZIL ETF,USD,,A,,,,
033334,20211231,2021,INDL,C,D,STD,FLAU,FRANKLIN FTSE AUSTRALIA ETF,USD,,A,,,,
033335,20211231,2021,INDL,C,D,STD,JMOM,JPMORGAN US MOMNTM FCTR ETF,USD,,A,,,,
033337,20211231,2021,INDL,C,D,STD,ORCC,OWL ROCK CAP CORP,USD,13298.1700,A,4020,402030,40,40203010
033338,20211231,2021,INDL,C,D,STD,FLEE,FRANKLIN FTSE EUROPE ETF,USD,,A,,,,
033345,20211231,2021,INDL,C,D,STD,FLCA,FRANKLIN FTSE CANADA ETF,USD,,A,,,,
033346,20211231,2021,INDL,C,D,STD,JDIV,JPMORGAN U.S. DIVIDEND ETF,USD,,A,,,,
033347,20211231,2021,INDL,C,D,STD,PPTY,U.S DIVERFD REAL ESTATE ETF,USD,,A,,,,
033350,20211231,2021,INDL,C,D,STD,DRIV,GLOBL X ELTRC VHCS & AM ETF,USD,,A,,,,
033353,20211231,2021,INDL,C,D,STD,FLEH,FRANKLIN FTSE EUROPE HGD ETF,USD,,A,,,,
033354,20211231,2021,INDL,C,D,STD,FLJP,FRANKLIN FTSE JAPAN ETF,USD,,A,,,,
033355,20211231,2021,INDL,C,D,STD,FLIY,FRANKLIN FTSE ITALY ETF,USD,,A,,,,
033356,20211231,2021,INDL,C,D,STD,FLHK,FRANKLIN FTSE HONG KONG ETF,USD,,A,,,,
033357,20211231,2021,INDL,C,D,STD,FLGR,FRANKLIN FTSE GERMANY ETF,USD,,A,,,,
033358,20211231,2021,INDL,C,D,STD,FLCH,FRANKLIN FTSE CHINA ETF,USD,,A,,,,
033360,20211231,2021,INDL,C,D,STD,JVAL,JPMORGAN U.S. VALU FCTR ETF,USD,,A,,,,
033362,20211231,2021,INDL,C,D,STD,JQUA,JPMORGAN U.S. QULTY FCTR ETF,USD,,A,,,,
033363,20211231,2021,INDL,C,D,STD,EDOW,FIRST TRUST DOW 30 EQ WT ETF,USD,,A,,,,
033364,20211231,2021,INDL,C,D,STD,FLGB,FRANKLIN FTSE UK ETF,USD,,A,,,,
033365,20211231,2021,INDL,C,D,STD,FLKR,FRANKLN FTSE SOUTH KOREA ETF,USD,,A,,,,
033366,20211231,2021,INDL,C,D,STD,KURE,KRANESHARES MSCI ALL CHN ETF,USD,,A,,,,
033367,20211231,2021,INDL,C,D,STD,FLMX,FRANKLIN FTSE MEXICO ETF,USD,,A,,,,
033368,20211231,2021,INDL,C,D,STD,JMIN,JPMORGAN US MIN VOL ETF,USD,,A,,,,
033369,20211231,2021,INDL,C,D,STD,JHSC,JOHN HANCOCK MULTFTR SML ETF,USD,,A,,,,
033371,20211231,2021,INDL,C,D,STD,IBD,INSPIRE CORPORATE BO ESG ETF,USD,,A,,,,
033387,20211231,2021,INDL,C,D,STD,UBOT,DIREXION DLY RBTCSRTF IND,USD,,A,,,,
033388,20211231,2021,INDL,C,D,STD,HTAB,HARTFRD SCHRDRS TX AWR ETF,USD,,A,,,,
033413,20211231,2021,INDL,C,D,STD,IG,PRINCIPAL INV GRD COR ETF,USD,,A,,,,
033419,20211231,2021,INDL,C,D,STD,DMDV,AAM S&P DEVPD MRK HG DIV ETF,USD,,A,,,,
033420,20211231,2021,INDL,C,D,STD,LASR,NLIGHT INC,USD,373.6180,A,4520,452030,45,45203010
033421,20211231,2021,INDL,C,D,STD,GSHD,GOOSEHEAD INSURANCE,USD,267.7980,A,4030,403010,40,40301010
033424,20210930,2021,INDL,C,D,STD,ROAD,CONSTRUCTION PRTNR INC,USD,806.6200,A,2010,201030,20,20103010
033425,20220131,2021,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,371.5790,A,2520,252010,25,25201020
